IngredientIdentifier,Name,Description,CASCODE,ECHA_LINK,EntityId,CategoryId,Carcinogens,EndocrineDisruptors,Allergen,SkinIrritant,Id,CreatedBy,CreatedOn,LastModifiedBy,LastModifiedOn,IsActive,column3
G00131,Torilis Japonica Extract,,,,,1,FALSE,FALSE,FALSE,FALSE,131,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G00132,Tocopheryl Linoleate,,,,,1,FALSE,FALSE,FALSE,FALSE,132,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G00133,Tocopheryl Acetate,,7695-91-2 / 58-95-7,,,1,FALSE,FALSE,FALSE,FALSE,133,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G00134,Tocopherol,,,,,1,FALSE,FALSE,FALSE,FALSE,134,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G00135,Tithonia Diversifolia Flower Extract,,,,,1,FALSE,FALSE,FALSE,FALSE,135,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G00136,Titanium Citrate,,,,,1,FALSE,FALSE,FALSE,FALSE,136,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G00137,Tin Oxide,,18282-10-5,,,1,FALSE,FALSE,FALSE,FALSE,137,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G00138,Tilia Cordata Oil,,68916-81-4 - Linden oil,,,1,FALSE,FALSE,FALSE,FALSE,138,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G00139,Tibouchina Lepidota Bark/Flower/Leaf Extract,,,,,1,FALSE,FALSE,FALSE,FALSE,139,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G00140,Thymus Zygis Flower Oil,,85085-75-2,,,1,FALSE,FALSE,FALSE,FALSE,140,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G00141,Thymus Vulgaris Oil,,84929-51-1,,,1,FALSE,FALSE,FALSE,FALSE,141,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G00142,Thymus Vulgaris Leaf Extract,,84929-51-1 - Thyme leaf extract,,,1,FALSE,FALSE,FALSE,FALSE,142,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G00143,Thymus Vulgaris Flower/Leaf Oil,,84929-51-1 / 8007-46-3,,,1,FALSE,FALSE,FALSE,FALSE,143,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G00144,Thymus Vulgaris Flower/Leaf Extract,,84929-51-1 - Flower extract / thyme leaf,,,1,FALSE,FALSE,FALSE,FALSE,144,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G00145,Thymus Vulgaris Extract,,84929-51-1 - Thyme extract,,,1,FALSE,FALSE,FALSE,FALSE,145,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G00146,Thymus Serpillum Extract,,84776-98-7 - Wild Thyme extract,,,1,FALSE,FALSE,FALSE,FALSE,146,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G00147,Thymus Satureioides Oil,,,,,1,FALSE,FALSE,FALSE,FALSE,147,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G00148,Thymol,,,,,1,FALSE,FALSE,FALSE,FALSE,148,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G00149,Threonine,,,,,1,FALSE,FALSE,FALSE,FALSE,149,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G00150,Thiamine/Yeast Polypeptide,,,,,1,FALSE,FALSE,FALSE,FALSE,150,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G00151,Theobroma Grandiflorum Seed Butter,,,,,1,FALSE,FALSE,FALSE,FALSE,151,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G00152,Theobroma Cacao Seed Powder,,,,,1,FALSE,FALSE,FALSE,FALSE,152,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G00153,Theobroma Cacao Seed Butter,,84649-99-0 / 8002-31-1 - Cocoa seed butter,,,1,FALSE,FALSE,FALSE,FALSE,153,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G00154,Theobroma Cacao Extract,,84649-99-0 - Cocoa extract,,,1,FALSE,FALSE,FALSE,FALSE,154,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G00155,Thalassiosira Pseudonana Extract,,,,,1,FALSE,FALSE,FALSE,FALSE,155,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G00156,Tetrasodium Glutamate Diacetate,,,,,1,FALSE,FALSE,FALSE,FALSE,156,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G00157,Tetraselmis Suecica Extract,,,,,1,FALSE,FALSE,FALSE,FALSE,157,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G00158,Tetraphenyl Dimethyl Disiloxane,,807-28-3,,,1,FALSE,FALSE,FALSE,FALSE,158,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G00159,Tetrapeptide-7,,,,,1,FALSE,FALSE,FALSE,FALSE,159,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G00160,Tetrapeptide-5,,,,,1,FALSE,FALSE,FALSE,FALSE,160,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G00161,Tetrapeptide-4,,,,,1,FALSE,FALSE,FALSE,FALSE,161,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G00162,Tetrapeptide-3,,,,,1,FALSE,FALSE,FALSE,FALSE,162,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G00163,Tetrapeptide-28 Argininamide,,,,,1,FALSE,FALSE,FALSE,FALSE,163,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G00164,Tetrapeptide-26,,,,,1,FALSE,FALSE,FALSE,FALSE,164,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G00165,Tetrapeptide-21,,,,,1,FALSE,FALSE,FALSE,FALSE,165,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G00166,Tetrapeptide-16,,,,,1,FALSE,FALSE,FALSE,FALSE,166,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G00167,Tetrapeptide-14,,,,,1,FALSE,FALSE,FALSE,FALSE,167,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G00168,Tetramethylbutyl Dihydroxybenzamide,,,,,1,FALSE,FALSE,FALSE,FALSE,168,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G00169,Tetrahydroxystearate/Tetraisostearate,,,,,1,FALSE,FALSE,FALSE,FALSE,169,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G00170,Terminalia Ferdinandiana Fruit Extract,,,,,1,FALSE,FALSE,FALSE,FALSE,170,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G00171,Terminalia Chebula Fruit Extract,,90131-48-9 - Chebulic myrobalan extract (fruit),,,1,FALSE,FALSE,FALSE,FALSE,171,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G00172,Tephrosia Purpurea Leaf Extract,,,,,1,FALSE,FALSE,FALSE,FALSE,172,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G00173,Tasmannia Lanceolata Leaf Extract,,,,,1,FALSE,FALSE,FALSE,FALSE,173,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G00174,Tasmannia Lanceolata Fruit Extract,,,,,1,FALSE,FALSE,FALSE,FALSE,174,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G00175,Tartaric Acid,,133-37-9 / 147-71-7 / 87-69-4,,,1,FALSE,FALSE,FALSE,FALSE,175,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G00176,Taraxacum Sinicum Root Extract,,,,,1,FALSE,FALSE,FALSE,FALSE,176,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G00177,Taraxacum Platycarpum Extract,,,,,1,FALSE,FALSE,FALSE,FALSE,177,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G00178,Taraktogenos Kurzii Seed Oil,,8001-74-9 - Chaulmoogra seed extract,,,1,FALSE,FALSE,FALSE,FALSE,178,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G00179,Tapioca Starch,,9005-25-8,,,1,FALSE,FALSE,FALSE,FALSE,179,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G00180,Tamarix Chinensis Extract,,,,,1,FALSE,FALSE,FALSE,FALSE,180,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G00181,Tabebuia Avellanedae Bark Powder,,,,,1,FALSE,FALSE,FALSE,FALSE,181,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G00182,Syzygium Aqueum Fruit Water,,,,,1,FALSE,FALSE,FALSE,FALSE,182,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G00183,Synthetic Sapphire,,,,,1,FALSE,FALSE,FALSE,FALSE,183,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G00184,Synthetic Fluorphlogopite,,12003-38-2 - Synthetic Mica,,,1,FALSE,FALSE,FALSE,FALSE,184,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G00185,Synechococcus/Manganese Ferment,,,,,1,FALSE,FALSE,FALSE,FALSE,185,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G00186,Swiftlet Nest Extract,,,,,1,FALSE,FALSE,FALSE,FALSE,186,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G00187,Sweet Almond Oil Polyglyceryl-6 Esters,,,,,1,FALSE,FALSE,FALSE,FALSE,187,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G00188,Sunflower Seed Oil Polyglyceryl-6 Esters,,,,,1,FALSE,FALSE,FALSE,FALSE,188,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G00189,Sunflower Seed Oil Polyglyceryl-4 Esters,,,,,1,FALSE,FALSE,FALSE,FALSE,189,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G00190,Sunflower Seed Oil Polyglyceryl-10 Esters,,,,,1,FALSE,FALSE,FALSE,FALSE,190,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G00191,Sunflower Glycerides Citrate,,,,,1,FALSE,FALSE,FALSE,FALSE,191,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G00192,Sucrose Trilaurate,,,,,1,FALSE,FALSE,FALSE,FALSE,192,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G00193,Sucrose Tetrastearate Triacetate,,,,,1,FALSE,FALSE,FALSE,FALSE,193,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G00194,Sucrose Polylaurate,,,,,1,FALSE,FALSE,FALSE,FALSE,194,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G00195,Sucrose Polycottonseedate,,,,,1,FALSE,FALSE,FALSE,FALSE,195,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G00196,Sucrose Pentahydroxystearate,,,,,1,FALSE,FALSE,FALSE,FALSE,196,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G00197,Sucrose Laurate,,25339-99-5 / 37266-93-6,,,1,FALSE,FALSE,FALSE,FALSE,197,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G00198,Sucrose Dilaurate,,,,,1,FALSE,FALSE,FALSE,FALSE,198,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G00199,Sucrose Cocoate,,,,,1,FALSE,FALSE,FALSE,FALSE,199,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G00200,Sucrose Acetate Isobutyrate,,,,,1,FALSE,FALSE,FALSE,FALSE,200,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G00201,Sucrose,,57-50-1,,,1,FALSE,FALSE,FALSE,FALSE,201,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G00202,Sucralose,,56038-13-2,,,1,FALSE,FALSE,FALSE,FALSE,202,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G00203,Suaeda Maritima Flower/Leaf/Stem Powder,,,,,1,FALSE,FALSE,FALSE,FALSE,203,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G00204,Suaeda Maritima Flower/Leaf/Stem Extract,,,,,1,FALSE,FALSE,FALSE,FALSE,204,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G00205,Styrax Benzoin Gum,,9000-05-9 / 9000-72-0 - Benzoin resin,,,1,FALSE,FALSE,FALSE,FALSE,205,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G00206,Streptococcus Thermophilus Ferment,,,,,1,FALSE,FALSE,FALSE,FALSE,206,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G00207,Stevia Rebaudiana Leaf Extract,,,,,1,FALSE,FALSE,FALSE,FALSE,207,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G00208,Stevia Rebaudiana Extract,,,,,1,FALSE,FALSE,FALSE,FALSE,208,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G00209,Stearyl Stearate,,,,,1,FALSE,FALSE,FALSE,FALSE,209,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G00210,Stearyl Olivate,,,,,1,FALSE,FALSE,FALSE,FALSE,210,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G00211,Stearyl Heptanoate,,,,,1,FALSE,FALSE,FALSE,FALSE,211,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G00212,Stearyl Caprylate,,,,,1,FALSE,FALSE,FALSE,FALSE,212,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G00213,Stearyl Behenate,,,,,1,FALSE,FALSE,FALSE,FALSE,213,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G00214,Stearyl Alcohol,,112-92-5,,,1,FALSE,FALSE,FALSE,FALSE,214,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G00215,Stearoyl Inulin,,,,,1,FALSE,FALSE,FALSE,FALSE,215,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G00216,Stearic Acid,,57-11-4,,,1,FALSE,FALSE,FALSE,FALSE,216,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G00217,Starch Acetate,,,,,1,FALSE,FALSE,FALSE,FALSE,217,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G00218,Squalane,,0111-01-03,,,1,FALSE,FALSE,FALSE,FALSE,218,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G00219,Spondias Mombin Pulp Extract,,,,,1,FALSE,FALSE,FALSE,FALSE,219,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G00220,Spondias Mombin Fruit Extract,,,,,1,FALSE,FALSE,FALSE,FALSE,220,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G00221,Spirulina Maxima Powder,,,,,1,FALSE,FALSE,FALSE,FALSE,221,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G00222,Sphacelaria Scoparia Extract,,,,,1,FALSE,FALSE,FALSE,FALSE,222,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G00223,Soymilk Powder,,,,,1,FALSE,FALSE,FALSE,FALSE,223,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G00224,Soymilk,,,,,1,FALSE,FALSE,FALSE,FALSE,224,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G00225,Soybean Oil/Ferulate Esters,,,,,1,FALSE,FALSE,FALSE,FALSE,225,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G00226,Soyamidopropyl Betaine,,,,,1,FALSE,FALSE,FALSE,FALSE,226,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G00227,Soy Amino Acids,,,,,1,FALSE,FALSE,FALSE,FALSE,227,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G00228,Sorghum Bicolor Stalk Juice,,,,,1,FALSE,FALSE,FALSE,FALSE,228,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G00229,Sorghum Bicolor Leaf/Stem Extract,,,,,1,FALSE,FALSE,FALSE,FALSE,229,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G00230,Sorbitol/Sebacic Acid Copolymer Behenate,,,,,1,FALSE,FALSE,FALSE,FALSE,230,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G00231,Sorbitol,,50-70-4/ 1259528-21-6 (generic),,,1,FALSE,FALSE,FALSE,FALSE,231,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G00232,Sorbitan Tristearate,,,,,1,FALSE,FALSE,FALSE,FALSE,232,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G00233,Sorbitan Stearate,,1338-41-6,,,1,FALSE,FALSE,FALSE,FALSE,233,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G00234,Sorbitan Sesquioleate,,,,,1,FALSE,FALSE,FALSE,FALSE,234,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G00235,Sorbitan Palmitate,,,,,1,FALSE,FALSE,FALSE,FALSE,235,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G00236,Sorbitan Palmate,,,,,1,FALSE,FALSE,FALSE,FALSE,236,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G00237,Sorbitan Olivate,,,,,1,FALSE,FALSE,FALSE,FALSE,237,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G00238,Sorbitan Oleate Decylglucoside Crosspolymer,,,,,1,FALSE,FALSE,FALSE,FALSE,238,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G00239,Sorbitan Isostearate,,,,,1,FALSE,FALSE,FALSE,FALSE,239,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G00240,Sorbeth-450 Tristearate,,,,,1,FALSE,FALSE,FALSE,FALSE,240,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G00241,Sophora Microphylla Bark/Leaf Extract,,,,,1,FALSE,FALSE,FALSE,FALSE,241,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G00242,Sophora Flavescens Root Powder,,,,,1,FALSE,FALSE,FALSE,FALSE,242,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G00243,Sophora Flavescens Root Extract,,,,,1,FALSE,FALSE,FALSE,FALSE,243,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G00244,Sophora Flavescens Extract,,,,,1,FALSE,FALSE,FALSE,FALSE,244,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G00245,Solum Diatomeae,,,,,1,FALSE,FALSE,FALSE,FALSE,245,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G00246,Soluble Keratin,,,,,1,FALSE,FALSE,FALSE,FALSE,246,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G00247,Soluble Collagen,,,,,1,FALSE,FALSE,FALSE,FALSE,247,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G00248,Soleirolia Soleirolii Extract,,,,,1,FALSE,FALSE,FALSE,FALSE,248,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G00249,Solanum Lycopersicum Seed Oil,,90131-63-8,,,1,FALSE,FALSE,FALSE,FALSE,249,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G00250,Solanum Lycocarpum Fruit Extract,,,,,1,FALSE,FALSE,FALSE,FALSE,250,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G00251,Solanum Indicum Root Extract,,,,,1,FALSE,FALSE,FALSE,FALSE,251,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G00252,Solanum Centrale Fruit Extract,,,,,1,FALSE,FALSE,FALSE,FALSE,252,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G00253,Soil Minerals,,,,,1,FALSE,FALSE,FALSE,FALSE,253,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G00254,Sodium Trehalose Octenylsuccinate,,,,,1,FALSE,FALSE,FALSE,FALSE,254,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G00255,Sodium Theobroma Grandiflorum Seedate,,,,,1,FALSE,FALSE,FALSE,FALSE,255,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G00256,Sodium Tamanuseedate,,,,,1,FALSE,FALSE,FALSE,FALSE,256,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G00257,Sodium Sweetalmondamphoacetate,,,,,1,FALSE,FALSE,FALSE,FALSE,257,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G00258,Sodium Sweet Almondate,,,,,1,FALSE,FALSE,FALSE,FALSE,258,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G00259,Sodium Stearate,,,,,1,FALSE,FALSE,FALSE,FALSE,259,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G00260,Sodium Shea Butterate,,,,,1,FALSE,FALSE,FALSE,FALSE,260,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G00261,Sodium Sesameseedate,,,,,1,FALSE,FALSE,FALSE,FALSE,261,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G00262,Sodium Saccharin,,128-44-9 / 6155-57-3,,,1,FALSE,FALSE,FALSE,FALSE,262,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G00263,Sodium Rose Hipsamphoacetate,,,,,1,FALSE,FALSE,FALSE,FALSE,263,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G00264,Sodium Ricebranamphoacetate,,,,,1,FALSE,FALSE,FALSE,FALSE,264,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G00265,Sodium Polymethacrylate,,,,,1,FALSE,FALSE,FALSE,FALSE,265,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G00266,Sodium Phytate,,,,,1,FALSE,FALSE,FALSE,FALSE,266,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G00267,Sodium Phosphate,,,,,1,FALSE,FALSE,FALSE,FALSE,267,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
